ccode,year,x
551,2000,0.8246753246753247
552,2000,0.7467532467532467
553,2000,0.3961038961038961
560,2000,0.7987012987012987
565,2000,0.7272727272727273
570,2000,0.4805194805194805
571,2000,0.7597402597402597
572,2000,0.8116883116883117
580,2000,0.6818181818181818
581,2000,0.6233766233766234
590,2000,0.6883116883116883
591,2000,0
600,2000,0.7012987012987013
615,2000,0.8376623376623377
616,2000,0.8311688311688312
620,2000,0.8766233766233766
625,2000,0.8571428571428571
626,2000,0.1038961038961039
630,2000,0.8116883116883117
640,2000,0.6623376623376623
645,2000,0.12987012987012986
651,2000,0.8896103896103896
652,2000,0.8223684210526315
660,2000,0.8051948051948052
663,2000,0.8571428571428571
666,2000,0.3181818181818182
670,2000,0.7207792207792207
679,2000,0.7676056338028169
680,2000,0
690,2000,0.8376623376623377
692,2000,0.8246753246753247
694,2000,0.7727272727272727
696,2000,0.7792207792207793
698,2000,0.7727272727272727
700,2000,0.43506493506493504
701,2000,0.2922077922077922
702,2000,0.487012987012987
703,2000,0.7727272727272727
704,2000,0.2727272727272727
705,2000,0.6753246753246753
712,2000,0.6883116883116883
713,2000,0
731,2000,0.7662337662337663
732,2000,0.5844155844155844
740,2000,0.7207792207792207
750,2000,0.7012987012987013
760,2000,0.7077922077922078
770,2000,0.7532467532467533
771,2000,0.8376623376623377
775,2000,0.7922077922077922
780,2000,0.8636363636363636
781,2000,0.7142857142857143
790,2000,0.7337662337662337
800,2000,0.8181818181818182
811,2000,0.8376623376623377
812,2000,0.8506493506493507
816,2000,0.7792207792207793
820,2000,0.7532467532467533
830,2000,0.7207792207792207
835,2000,0.8701298701298701
840,2000,0.7337662337662337
850,2000,0.7532467532467533
860,2000,0.09090909090909091
900,2000,0.6363636363636364
910,2000,0.6623376623376623
920,2000,0.5974025974025974
935,2000,0.5714285714285714
940,2000,0.7077922077922078
946,2000,0.12987012987012986
947,2000,0.07142857142857142
950,2000,0.7922077922077922
955,2000,0.5714285714285714
970,2000,0.5909090909090909
983,2000,0.44805194805194803
986,2000,0.03896103896103896
987,2000,0.3181818181818182
990,2000,0.5974025974025974
2,2001,0.24705882352941178
20,2001,0.5
31,2001,0.6705882352941176
40,2001,0.8117647058823529
41,2001,0.6294117647058823
42,2001,0.788235294117647
51,2001,0.8
52,2001,0.6941176470588235
53,2001,0.6705882352941176
54,2001,0.3352941176470588
55,2001,0.5941176470588235
56,2001,0.7411764705882353
57,2001,0.18823529411764706
58,2001,0.47058823529411764
60,2001,0.29411764705882354
70,2001,0.6882352941176471
80,2001,0.5411764705882353
90,2001,0.6
91,2001,0.5647058823529412
92,2001,0.6882352941176471
93,2001,0.7176470588235294
94,2001,0.7411764705882353
95,2001,0.7764705882352941
100,2001,0.8176470588235294
101,2001,0.788235294117647
110,2001,0.6588235294117647
115,2001,0.2411764705882353
130,2001,0.8294117647058824
135,2001,0.788235294117647
140,2001,0.6823529411764706
145,2001,0.7411764705882353
150,2001,0.7
155,2001,0.7411764705882353
160,2001,0.711764705882353
165,2001,0.7
200,2001,0.5117647058823529
205,2001,0.6882352941176471
210,2001,0.611764705882353
211,2001,0.5882352941176471
212,2001,0.6705882352941176
220,2001,0.43529411764705883
221,2001,0.4294117647058823
223,2001,0.6647058823529411
225,2001,0
230,2001,0.6058823529411764
232,2001,0.5882352941176471
235,2001,0.6352941176470588
255,2001,0.4823529411764706
265,2001,0
290,2001,0.6588235294117647
305,2001,0.5764705882352941
310,2001,0.4588235294117647
315,2001,0
316,2001,0.6647058823529411
317,2001,0.6529411764705882
325,2001,0.6470588235294118
331,2001,0.6764705882352942
338,2001,0.6823529411764706
339,2001,0.3
341,2001,0
343,2001,0.608433734939759
344,2001,0.6352941176470588
345,2001,0.5661157024793388
346,2001,0.23529411764705882
349,2001,0.5941176470588235
350,2001,0.48823529411764705
352,2001,0.7058823529411765
355,2001,0.4823529411764706
359,2001,0.5853658536585366
360,2001,0.6176470588235294
365,2001,0.7529411764705882
366,2001,0.4588235294117647
367,2001,0.6176470588235294
368,2001,0.6411764705882353
369,2001,0.711764705882353
370,2001,0.7294117647058823
371,2001,0.7176470588235294
372,2001,0.48823529411764705
373,2001,0.7352941176470589
375,2001,0.5058823529411764
380,2001,0.5058823529411764
385,2001,0.6294117647058823
390,2001,0.6529411764705882
395,2001,0.49411764705882355
402,2001,0.6705882352941176
403,2001,0.1411764705882353
404,2001,0.023529411764705882
411,2001,0.6352941176470588
420,2001,0.17647058823529413
432,2001,0.8117647058823529
433,2001,0.8058823529411765
434,2001,0.6882352941176471
435,2001,0.7764705882352941
436,2001,0.13529411764705881
437,2001,0.7529411764705882
438,2001,0.5235294117647059
439,2001,0.6882352941176471
450,2001,0.1411764705882353
451,2001,0.7529411764705882
452,2001,0.6941176470588235
461,2001,0.6882352941176471
471,2001,0.5176470588235295
475,2001,0.8058823529411765
481,2001,0.5882352941176471
482,2001,0.17647058823529413
483,2001,0.4117647058823529
484,2001,0.6411764705882353
490,2001,0.35294117647058826
500,2001,0.5
501,2001,0.8058823529411765
510,2001,0.7941176470588235
511,2001,0
516,2001,0.6058823529411764
517,2001,0.32941176470588235
520,2001,0.1411764705882353
522,2001,0.8117647058823529
530,2001,0.6647058823529411
531,2001,0.6529411764705882
540,2001,0.6823529411764706
541,2001,0.6352941176470588
551,2001,0.7647058823529411
552,2001,0.28823529411764703
553,2001,0.34705882352941175
560,2001,0.7352941176470589
565,2001,0.6176470588235294
570,2001,0.3176470588235294
571,2001,0.5705882352941176
572,2001,0.3764705882352941
580,2001,0.7764705882352941
581,2001,0.7470588235294118
590,2001,0.5588235294117647
591,2001,0.5764705882352941
600,2001,0.6823529411764706
615,2001,0.8176470588235294
616,2001,0.7941176470588235
620,2001,0.8690476190476191
625,2001,0.6705882352941176
626,2001,0.12352941176470589
630,2001,0.8
640,2001,0.5882352941176471
645,2001,0.18235294117647058
651,2001,0.8411764705882353
652,2001,0.7317073170731707
660,2001,0.888235294117647
663,2001,0.8529411764705882
666,2001,0.32941176470588235
670,2001,0.8058823529411765
679,2001,0.7468354430379747
680,2001,0
690,2001,0.8470588235294118
692,2001,0.8
694,2001,0.8411764705882353
696,2001,0.711764705882353
698,2001,0.8764705882352941
700,2001,0.48823529411764705
701,2001,0.3235294117647059
702,2001,0
703,2001,0.16470588235294117
704,2001,0.07647058823529412
705,2001,0.7705882352941177
712,2001,0.6294117647058823
713,2001,0
731,2001,0.7823529411764706
732,2001,0.6882352941176471
740,2001,0.6470588235294118
750,2001,0.8058823529411765
760,2001,0.6529411764705882
770,2001,0.8
771,2001,0.7764705882352941
775,2001,0.7294117647058823
780,2001,0.7529411764705882
781,2001,0.8294117647058824
790,2001,0.7764705882352941
800,2001,0.6882352941176471
811,2001,0.6941176470588235
812,2001,0.8294117647058824
816,2001,0.7529411764705882
820,2001,0.8588235294117647
830,2001,0.8235294117647058
835,2001,0.7058823529411765
840,2001,0.8352941176470589
850,2001,0.8941176470588236
860,2001,0
900,2001,0.5529411764705883
910,2001,0.711764705882353
920,2001,0.6352941176470588
935,2001,0.2529411764705882
940,2001,0.6529411764705882
946,2001,0.18823529411764706
947,2001,0.18823529411764706
950,2001,0.5882352941176471
955,2001,0.49411764705882355
970,2001,0.2235294117647059
983,2001,0.23529411764705882
986,2001,0.1588235294117647
987,2001,0.20588235294117646
990,2001,0.4117647058823529
2,2002,0.19047619047619047
20,2002,0.6666666666666666
31,2002,0.8095238095238095
40,2002,0.6238095238095238
41,2002,0.8142857142857143
42,2002,0.6142857142857143
51,2002,0.819047619047619
52,2002,0.5761904761904761
53,2002,0.7523809523809524
54,2002,0.26666666666666666
55,2002,0.680952380952381
56,2002,0.7238095238095238
57,2002,0.6190476190476191
58,2002,0.3904761904761905
60,2002,0.20952380952380953
70,2002,0.8428571428571429
80,2002,0.780952380952381
90,2002,0.780952380952381
91,2002,0.8095238095238095
92,2002,0.5380952380952381
93,2002,0.5142857142857142
94,2002,0.5571428571428572
95,2002,0.6476190476190476
100,2002,0.7904761904761904
101,2002,0.6571428571428571
110,2002,0.861904761904762
115,2002,0.48095238095238096
130,2002,0.6095238095238096
135,2002,0.6142857142857143
140,2002,0.5904761904761905
145,2002,0.5904761904761905
150,2002,0.6904761904761905
155,2002,0.8238095238095238
160,2002,0.7523809523809524
165,2002,0.638095238095238
200,2002,0.5047619047619047
205,2002,0.6666666666666666
210,2002,0.43333333333333335
211,2002,0.6142857142857143
212,2002,0.7142857142857143
220,2002,0.6285714285714286
221,2002,0.4666666666666667
223,2002,0.49523809523809526
225,2002,0.5
230,2002,0.5047619047619047
232,2002,0.45714285714285713
235,2002,0.49047619047619045
255,2002,0.4380952380952381
265,2002,0
290,2002,0.5047619047619047
305,2002,0.6761904761904762
310,2002,0.7095238095238096
315,2002,0
316,2002,0.4523809523809524
317,2002,0.6904761904761905
325,2002,0.6238095238095238
331,2002,0.5190476190476191
338,2002,0.7761904761904762
339,2002,0.3904761904761905
341,2002,0.296875
343,2002,0.5238095238095238
344,2002,0.4714285714285714
345,2002,0.40828402366863903
346,2002,0.37142857142857144
349,2002,0.6904761904761905
350,2002,0.45714285714285713
352,2002,0.5
355,2002,0.6619047619047619
359,2002,0.49514563106796117
360,2002,0.5333333333333333
365,2002,0.6333333333333333
366,2002,0.7
367,2002,0.44285714285714284
368,2002,0.7238095238095238
369,2002,0.6761904761904762
370,2002,0.7904761904761904
371,2002,0.7523809523809524
372,2002,0.4714285714285714
373,2002,0.7571428571428571
375,2002,0.6952380952380952
380,2002,0.5380952380952381
385,2002,0.5380952380952381
390,2002,0.44761904761904764
395,2002,0.6952380952380952
402,2002,0.8
403,2002,0.5904761904761905
404,2002,0.26666666666666666
411,2002,0.19047619047619047
420,2002,0.4380952380952381
432,2002,0.9047619047619048
433,2002,0.6952380952380952
434,2002,0.24285714285714285
435,2002,0.861904761904762
436,2002,0.07142857142857142
437,2002,0.5761904761904761
438,2002,0.8523809523809524
439,2002,0.8380952380952381
450,2002,0.04285714285714286
451,2002,0.7619047619047619
452,2002,0.6190476190476191
461,2002,0.6142857142857143
471,2002,0.7380952380952381
475,2002,0.6761904761904762
481,2002,0.5285714285714286
482,2002,0.2571428571428571
483,2002,0.5047619047619047
484,2002,0.5714285714285714
490,2002,0.3523809523809524
500,2002,0.7380952380952381
501,2002,0.6285714285714286
510,2002,0.7047619047619048
511,2002,0
516,2002,0.6666666666666666
517,2002,0.41904761904761906
520,2002,0.5619047619047619
522,2002,0.6476190476190476
530,2002,0.8380952380952381
531,2002,0.7380952380952381
540,2002,0.5428571428571428
541,2002,0.5428571428571428
551,2002,0.6714285714285714
552,2002,0.5
553,2002,0.7714285714285715
560,2002,0.7047619047619048
565,2002,0.5190476190476191
570,2002,0.6238095238095238
571,2002,0.5476190476190477
572,2002,0.6142857142857143
580,2002,0.7428571428571429
581,2002,0.5142857142857142
590,2002,0.8095238095238095
591,2002,0.6619047619047619
600,2002,0.6904761904761905
615,2002,0.6333333333333333
616,2002,0.6333333333333333
620,2002,0.6476190476190476
625,2002,0.6904761904761905
626,2002,0.07142857142857142
630,2002,0.8238095238095238
640,2002,0.5095238095238095
645,2002,0.23333333333333334
651,2002,0.6428571428571429
652,2002,0.6715686274509803
660,2002,0.6476190476190476
663,2002,0.7666666666666667
666,2002,0.35714285714285715
670,2002,0.6714285714285714
679,2002,0.67
680,2002,0
690,2002,0.6619047619047619
692,2002,0.8428571428571429
694,2002,0.7047619047619048
696,2002,0.7
698,2002,0.6952380952380952
700,2002,0.3333333333333333
701,2002,0.29523809523809524
702,2002,0.41904761904761906
703,2002,0.3523809523809524
704,2002,0.3047619047619048
705,2002,0.5666666666666667
712,2002,0.6142857142857143
713,2002,0
731,2002,0.5619047619047619
732,2002,0.5571428571428572
740,2002,0.6857142857142857
750,2002,0.8380952380952381
760,2002,0.3904761904761905
770,2002,0.7047619047619048
771,2002,0.8333333333333334
775,2002,0.6666666666666666
780,2002,0.6857142857142857
781,2002,0.8428571428571429
790,2002,0.5333333333333333
800,2002,0.6571428571428571
811,2002,0.819047619047619
812,2002,0.5619047619047619
816,2002,0.6761904761904762
820,2002,0.8666666666666667
830,2002,0.8666666666666667
835,2002,0.8
840,2002,0.7095238095238096
850,2002,0.8714285714285714
860,2002,0.19047619047619047
900,2002,0.6523809523809524
910,2002,0.580952380952381
920,2002,0.5
935,2002,0.2857142857142857
940,2002,0.719047619047619
946,2002,0.0761904761904762
947,2002,0.3142857142857143
950,2002,0.7428571428571429
955,2002,0.3761904761904762
970,2002,0.43333333333333335
983,2002,0.3238095238095238
986,2002,0.12380952380952381
987,2002,0.24285714285714285
990,2002,0.5333333333333333
2,2003,0.27472527472527475
20,2003,0.6208791208791209
31,2003,0.7967032967032966
40,2003,0.9010989010989011
41,2003,0.6593406593406593
42,2003,0.8461538461538461
51,2003,0.8571428571428571
52,2003,0.8296703296703297
53,2003,0.7747252747252747
54,2003,0.42857142857142855
55,2003,0.8626373626373627
56,2003,0.7142857142857143
57,2003,0.5879120879120879
58,2003,0.8131868131868132
60,2003,0.07692307692307693
70,2003,0.8461538461538461
80,2003,0.8681318681318682
90,2003,0.7857142857142857
91,2003,0.5604395604395604
92,2003,0.7307692307692307
93,2003,0.7967032967032966
94,2003,0.7747252747252747
95,2003,0.8186813186813187
100,2003,0.8296703296703297
101,2003,0.8736263736263736
110,2003,0.7032967032967034
115,2003,0.7362637362637363
130,2003,0.8296703296703297
135,2003,0.7857142857142857
140,2003,0.8736263736263736
145,2003,0.8186813186813187
150,2003,0.7692307692307693
155,2003,0.8241758241758241
160,2003,0.7472527472527473
165,2003,0.8076923076923077
200,2003,0.5824175824175825
205,2003,0.5824175824175825
210,2003,0.6318681318681318
211,2003,0.6208791208791209
212,2003,0.6428571428571429
220,2003,0.5879120879120879
221,2003,0.6043956043956044
223,2003,0.6593406593406593
225,2003,0.554945054945055
230,2003,0.5604395604395604
232,2003,0.6043956043956044
235,2003,0.5714285714285714
255,2003,0.6263736263736264
265,2003,0
290,2003,0.5659340659340659
305,2003,0.6263736263736264
310,2003,0.4945054945054945
315,2003,0
316,2003,0.6208791208791209
317,2003,0.554945054945055
325,2003,0.6593406593406593
331,2003,0.5164835164835165
338,2003,0.7142857142857143
339,2003,0.5714285714285714
341,2003,0.6176470588235294
343,2003,0.6703296703296703
344,2003,0.6483516483516484
345,2003,0.508
346,2003,0.6758241758241759
349,2003,0.5274725274725275
350,2003,0.6483516483516484
352,2003,0.6758241758241759
355,2003,0.6373626373626373
359,2003,0.5494505494505495
360,2003,0.510989010989011
365,2003,0.6483516483516484
366,2003,0.6428571428571429
367,2003,0.6703296703296703
368,2003,0.6428571428571429
369,2003,0.7417582417582418
370,2003,0.8791208791208791
371,2003,0.7527472527472527
372,2003,0.6098901098901099
373,2003,0.7417582417582418
375,2003,0.6703296703296703
380,2003,0.5824175824175825
385,2003,0.5934065934065934
390,2003,0.6758241758241759
395,2003,0.489010989010989
402,2003,0.8516483516483516
403,2003,0.01098901098901099
404,2003,0.6208791208791209
411,2003,0.3076923076923077
420,2003,0.7472527472527473
432,2003,0.8626373626373627
433,2003,0.7197802197802198
434,2003,0.7747252747252747
435,2003,0.8846153846153846
436,2003,0.8186813186813187
437,2003,0.7967032967032966
438,2003,0.7252747252747253
439,2003,0.8736263736263736
450,2003,0.17582417582417584
451,2003,0.43956043956043955
452,2003,0.8681318681318682
461,2003,0.8846153846153846
471,2003,0.7142857142857143
475,2003,0.8186813186813187
481,2003,0.8186813186813187
482,2003,0.7747252747252747
483,2003,0.16483516483516483
484,2003,0.6813186813186813
490,2003,0.4230769230769231
500,2003,0.6538461538461539
501,2003,0.8736263736263736
510,2003,0.8681318681318682
511,2003,0
516,2003,0.7527472527472527
517,2003,0.489010989010989
520,2003,0.5879120879120879
522,2003,0.8791208791208791
530,2003,0.8351648351648352
531,2003,0.8296703296703297
540,2003,0.6978021978021978
541,2003,0.8681318681318682
551,2003,0.8846153846153846
552,2003,0.8626373626373627
553,2003,0.6043956043956044
560,2003,0.7307692307692307
565,2003,0.8241758241758241
570,2003,0.8516483516483516
571,2003,0.8406593406593407
572,2003,0.5054945054945055
580,2003,0.8131868131868132
581,2003,0.8351648351648352
590,2003,0.7967032967032966
591,2003,0.5274725274725275
600,2003,0.8626373626373627
615,2003,0.8296703296703297
616,2003,0.8846153846153846
620,2003,0.8777777777777778
625,2003,0.8021978021978022
626,2003,0.03296703296703297
630,2003,0.7197802197802198
640,2003,0.7087912087912088
645,2003,0
651,2003,0.9065934065934066
652,2003,0.7921348314606742
660,2003,0.8626373626373627
663,2003,0.8736263736263736
666,2003,0.3791208791208791
670,2003,0.7252747252747253
679,2003,0.9175824175824175
680,2003,0
690,2003,0.8681318681318682
692,2003,0.9285714285714286
694,2003,0.8516483516483516
696,2003,0.8681318681318682
698,2003,0.8571428571428571
700,2003,0.7087912087912088
701,2003,0.7857142857142857
702,2003,0.6703296703296703
703,2003,0.8131868131868132
704,2003,0.45604395604395603
705,2003,0.8241758241758241
712,2003,0.8021978021978022
713,2003,0
731,2003,0.7912087912087912
732,2003,0.6428571428571429
740,2003,0.7197802197802198
750,2003,0.6593406593406593
760,2003,0.6648351648351648
770,2003,0.8791208791208791
771,2003,0.8956043956043956
775,2003,0.9120879120879121
780,2003,0.7637362637362637
781,2003,0.8131868131868132
790,2003,0.8406593406593407
800,2003,0.7967032967032966
811,2003,0.8516483516483516
812,2003,0.8241758241758241
816,2003,0.8571428571428571
820,2003,0.8846153846153846
830,2003,0.7362637362637363
835,2003,0.9175824175824175
840,2003,0.8626373626373627
850,2003,0.7252747252747253
860,2003,0.6758241758241759
900,2003,0.532967032967033
910,2003,0.6868131868131868
920,2003,0.6758241758241759
935,2003,0.34065934065934067
940,2003,0.46153846153846156
946,2003,0.16483516483516483
947,2003,0.510989010989011
950,2003,0.8351648351648352
955,2003,0.7142857142857143
970,2003,0.6263736263736264
983,2003,0.3901098901098901
986,2003,0.2087912087912088
987,2003,0.3516483516483517
990,2003,0.5604395604395604
2,2004,0.24444444444444444
20,2004,0.6222222222222222
31,2004,0.8166666666666667
40,2004,0.9166666666666666
41,2004,0.7055555555555556
42,2004,0.7666666666666667
51,2004,0.6944444444444444
52,2004,0.8222222222222222
53,2004,0.8166666666666667
54,2004,0.8166666666666667
55,2004,0.6944444444444444
56,2004,0.85
57,2004,0.8
58,2004,0.7277777777777777
60,2004,0.2388888888888889
70,2004,0.7222222222222222
80,2004,0.8277777777777777
90,2004,0.8277777777777777
91,2004,0.7611111111111111
92,2004,0.8222222222222222
93,2004,0.6611111111111111
94,2004,0.7777777777777778
95,2004,0.7055555555555556
100,2004,0.8777777777777778
101,2004,0.8555555555555555
110,2004,0.8555555555555555
115,2004,0.6833333333333333
130,2004,0.8722222222222222
135,2004,0.6611111111111111
140,2004,0.8611111111111112
145,2004,0.8111111111111111
150,2004,0.6666666666666666
155,2004,0.8055555555555556
160,2004,0.7888888888888889
165,2004,0.7944444444444444
200,2004,0.5611111111111111
205,2004,0.5388888888888889
210,2004,0.5666666666666667
211,2004,0.6055555555555555
212,2004,0.5166666666666667
220,2004,0.5888888888888889
221,2004,0.5111111111111111
223,2004,0.6277777777777778
225,2004,0.5111111111111111
230,2004,0.6611111111111111
232,2004,0.5888888888888889
235,2004,0.5222222222222223
255,2004,0.6666666666666666
265,2004,0
290,2004,0.5111111111111111
305,2004,0.6222222222222222
310,2004,0.6833333333333333
315,2004,0
316,2004,0.6833333333333333
317,2004,0.6555555555555556
325,2004,0.5166666666666667
331,2004,0.7055555555555556
338,2004,0.5611111111111111
339,2004,0.4722222222222222
341,2004,0.19444444444444445
343,2004,0.6292134831460674
344,2004,0.6833333333333333
345,2004,0.6865079365079365
346,2004,0.6944444444444444
349,2004,0.6555555555555556
350,2004,0.7
352,2004,0.6944444444444444
355,2004,0.6722222222222223
359,2004,0.5393258426966292
360,2004,0.5111111111111111
365,2004,0.6888888888888889
366,2004,0.6722222222222223
367,2004,0.5611111111111111
368,2004,0.5555555555555556
369,2004,0.7555555555555555
370,2004,0.8444444444444444
371,2004,0.7166666666666667
372,2004,0.6388888888888888
373,2004,0.8055555555555556
375,2004,0.6833333333333333
380,2004,0.5222222222222223
385,2004,0.5333333333333333
390,2004,0.6388888888888888
395,2004,0.6888888888888889
402,2004,0.8333333333333334
403,2004,0.75
404,2004,0.8166666666666667
411,2004,0.6888888888888889
420,2004,0.6833333333333333
432,2004,0.6944444444444444
433,2004,0.8944444444444445
434,2004,0.7666666666666667
435,2004,0.4388888888888889
436,2004,0.55
437,2004,0.8
438,2004,0.6444444444444445
439,2004,0.8722222222222222
450,2004,0.6111111111111112
451,2004,0.8722222222222222
452,2004,0.8944444444444445
461,2004,0.7111111111111111
471,2004,0.7722222222222223
475,2004,0.7722222222222223
481,2004,0.8333333333333334
482,2004,0.7777777777777778
483,2004,0.3888888888888889
484,2004,0.6611111111111111
490,2004,0.4777777777777778
500,2004,0.7222222222222222
501,2004,0.7333333333333333
510,2004,0.8166666666666667
511,2004,0
516,2004,0.7888888888888889
517,2004,0.6333333333333333
520,2004,0.85
522,2004,0.8833333333333333
530,2004,0.8555555555555555
531,2004,0.8444444444444444
540,2004,0.6222222222222222
541,2004,0.7277777777777777
551,2004,0.8333333333333334
552,2004,0.8222222222222222
553,2004,0.36666666666666664
560,2004,0.9
565,2004,0.7444444444444445
570,2004,0.75
571,2004,0.8222222222222222
572,2004,0.48333333333333334
580,2004,0.7166666666666667
581,2004,0.7888888888888889
590,2004,0.7222222222222222
591,2004,0.7
600,2004,0.7555555555555555
615,2004,0.8111111111111111
616,2004,0.8833333333333333
620,2004,0.8465909090909091
625,2004,0.7333333333333333
626,2004,0.16666666666666666
630,2004,0.7277777777777777
640,2004,0.6833333333333333
645,2004,0.5277777777777778
651,2004,0.8722222222222222
652,2004,0.7413793103448276
660,2004,0.7611111111111111
663,2004,0.7222222222222222
666,2004,0.18333333333333332
670,2004,0.9166666666666666
679,2004,0.8555555555555555
680,2004,0
690,2004,0.8111111111111111
692,2004,0.8666666666666667
694,2004,0.7333333333333333
696,2004,0.8444444444444444
698,2004,0.7555555555555555
700,2004,0.7111111111111111
701,2004,0.7277777777777777
702,2004,0.5944444444444444
703,2004,0.7
704,2004,0.6555555555555556
705,2004,0.6888888888888889
712,2004,0.7
713,2004,0
731,2004,0.8166666666666667
732,2004,0.5444444444444444
740,2004,0.5388888888888889
750,2004,0.7333333333333333
760,2004,0.6222222222222222
770,2004,0.7444444444444445
771,2004,0.8611111111111112
775,2004,0.7777777777777778
780,2004,0.8111111111111111
781,2004,0.7444444444444445
790,2004,0.7444444444444445
800,2004,0.6888888888888889
811,2004,0.85
812,2004,0.7722222222222223
816,2004,0.8277777777777777
820,2004,0.7611111111111111
830,2004,0.8666666666666667
835,2004,0.9055555555555556
840,2004,0.7166666666666667
850,2004,0.7444444444444445
860,2004,0.6333333333333333
900,2004,0.49444444444444446
910,2004,0.5444444444444444
920,2004,0.5722222222222222
935,2004,0.5777777777777777
940,2004,0.7055555555555556
946,2004,0.07777777777777778
947,2004,0.6388888888888888
950,2004,0.7666666666666667
955,2004,0.5388888888888889
970,2004,0.4888888888888889
983,2004,0.38333333333333336
986,2004,0.12222222222222222
987,2004,0.2611111111111111
990,2004,0.6833333333333333
2,2005,0.09090909090909091
20,2005,0.702020202020202
31,2005,0.8585858585858586
40,2005,0.8636363636363636
41,2005,0.5555555555555556
42,2005,0.7929292929292929
51,2005,0.8838383838383839
52,2005,0.6414141414141414
53,2005,0.8636363636363636
54,2005,0.7727272727272727
55,2005,0.4797979797979798
56,2005,0.7676767676767676
57,2005,0.7222222222222222
58,2005,0.8383838383838383
60,2005,0.20707070707070707
70,2005,0.797979797979798
80,2005,0.8383838383838383
90,2005,0.6515151515151515
91,2005,0.5606060606060606
92,2005,0.7070707070707071
93,2005,0.5959595959595959
94,2005,0.8131313131313131
95,2005,0.7828282828282829
100,2005,0.8636363636363636
101,2005,0.797979797979798
110,2005,0.7070707070707071
115,2005,0.7373737373737373
130,2005,0.8282828282828283
135,2005,0.7424242424242424
140,2005,0.6919191919191919
145,2005,0.8232323232323232
150,2005,0.7424242424242424
155,2005,0.8535353535353535
160,2005,0.8131313131313131
165,2005,0.6161616161616161
200,2005,0.4393939393939394
205,2005,0.7272727272727273
210,2005,0.51010101010101
211,2005,0.7171717171717171
212,2005,0.5050505050505051
220,2005,0.6666666666666666
221,2005,0.5909090909090909
223,2005,0.5
225,2005,0.6414141414141414
230,2005,0.5050505050505051
